disassembled_line_length_80,disassembled_line_length_38,disassembled_line_length_73,disassembled_line_length_37,disassembled_line_length_69,disassembled_line_length_81,disassembled_line_length_72,disassembled_line_length_63,disassembled_line_length_64,disassembled_line_length_59
0.0,19.0,10.0,1.0,21.0,0.0,8.0,203.0,127.0,232.0
1.0,21.0,1.0,0.0,3.0,0.0,2.0,44.0,11.0,142.0
80.0,3765.0,653.0,128.0,2101.0,73.0,248.0,5346.0,1715.0,9937.0
5.0,1054.0,125.0,19.0,483.0,5.0,42.0,1491.0,623.0,3923.0
0.0,4.0,5.0,0.0,2.0,0.0,4.0,12.0,14.0,85.0
7.0,83.0,58.0,13.0,201.0,18.0,34.0,976.0,438.0,1863.0
4.0,27.0,4.0,4.0,3.0,0.0,0.0,24.0,16.0,51.0
0.0,1.0,3.0,0.0,2.0,0.0,1.0,7.0,7.0,8.0
0.0,9.0,2.0,0.0,1.0,0.0,1.0,15.0,7.0,21.0
0.0,4.0,8.0,0.0,2.0,0.0,10.0,16.0,14.0,154.0
0.0,39.0,1.0,0.0,18.0,0.0,2.0,65.0,9.0,178.0
0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0
1.0,55.0,6.0,0.0,18.0,1.0,7.0,58.0,30.0,127.0
0.0,11.0,8.0,0.0,10.0,0.0,7.0,84.0,75.0,119.0
1.0,1.0,4.0,0.0,1.0,0.0,2.0,137.0,5.0,13.0
0.0,4.0,4.0,0.0,1.0,0.0,2.0,10.0,32.0,20.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,21.0
0.0,69.0,17.0,0.0,64.0,0.0,15.0,216.0,154.0,947.0
0.0,18.0,3.0,0.0,9.0,0.0,7.0,40.0,32.0,132.0
0.0,4.0,6.0,0.0,8.0,0.0,2.0,21.0,9.0,42.0
0.0,3.0,2.0,0.0,4.0,0.0,2.0,35.0,32.0,36.0
0.0,9.0,6.0,2.0,2.0,0.0,2.0,8.0,15.0,40.0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,17.0,9.0,10.0
0.0,5.0,7.0,0.0,1.0,0.0,2.0,8.0,9.0,26.0
0.0,2.0,3.0,0.0,1.0,0.0,1.0,11.0,7.0,13.0
0.0,8.0,4.0,0.0,6.0,0.0,4.0,56.0,27.0,110.0
3.0,692.0,57.0,5.0,115.0,4.0,47.0,487.0,266.0,1510.0
1.0,2.0,5.0,1.0,69.0,0.0,2.0,152.0,20.0,23.0
1.0,25.0,2.0,0.0,4.0,0.0,2.0,16.0,6.0,65.0
0.0,11.0,5.0,0.0,2.0,0.0,0.0,14.0,9.0,119.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,6.0,6.0,0.0,4.0,0.0,2.0,15.0,11.0,32.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,132.0,28.0,9.0,78.0,2.0,8.0,238.0,65.0,405.0
0.0,51.0,2.0,0.0,15.0,0.0,3.0,151.0,70.0,165.0
0.0,7.0,3.0,0.0,2.0,0.0,4.0,5.0,7.0,14.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
0.0,1.0,3.0,0.0,4.0,0.0,3.0,36.0,31.0,37.0
0.0,19.0,10.0,1.0,19.0,0.0,8.0,198.0,128.0,230.0
0.0,8.0,1.0,0.0,2.0,0.0,1.0,7.0,4.0,32.0
0.0,6.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,31.0
0.0,5.0,6.0,0.0,2.0,1.0,3.0,17.0,24.0,22.0
0.0,5.0,1.0,0.0,4.0,0.0,1.0,13.0,4.0,35.0
0.0,6.0,6.0,0.0,4.0,0.0,2.0,15.0,11.0,36.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,36.0,3.0,0.0,15.0,0.0,4.0,43.0,16.0,211.0
0.0,25.0,6.0,0.0,7.0,0.0,1.0,27.0,10.0,55.0
0.0,22.0,1.0,0.0,6.0,1.0,2.0,48.0,7.0,137.0
0.0,3.0,2.0,1.0,3.0,0.0,2.0,10.0,3.0,12.0
0.0,9.0,7.0,0.0,24.0,0.0,9.0,90.0,141.0,44.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,11.0,29.0
0.0,17.0,7.0,0.0,9.0,0.0,1.0,21.0,17.0,44.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
1.0,78.0,23.0,7.0,52.0,1.0,14.0,130.0,48.0,289.0
0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,5.0,63.0
0.0,10.0,4.0,0.0,22.0,0.0,2.0,69.0,45.0,107.0
0.0,1.0,4.0,0.0,1.0,0.0,2.0,13.0,17.0,15.0
0.0,9.0,0.0,0.0,6.0,0.0,3.0,17.0,75.0,82.0
0.0,1.0,4.0,0.0,6.0,0.0,2.0,36.0,32.0,41.0
0.0,7.0,3.0,0.0,4.0,0.0,4.0,44.0,34.0,47.0
2.0,204.0,25.0,10.0,104.0,1.0,19.0,415.0,127.0,811.0
6.0,250.0,45.0,15.0,142.0,5.0,22.0,496.0,156.0,914.0
0.0,38.0,7.0,0.0,30.0,0.0,2.0,29.0,48.0,217.0
7.0,297.0,59.0,7.0,172.0,8.0,18.0,550.0,209.0,1050.0
0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,5.0,63.0
0.0,6.0,6.0,0.0,1.0,0.0,3.0,13.0,10.0,28.0
2.0,15.0,0.0,0.0,4.0,0.0,0.0,7.0,7.0,19.0
0.0,66.0,1.0,0.0,10.0,1.0,3.0,35.0,20.0,202.0
0.0,4.0,2.0,0.0,11.0,0.0,6.0,25.0,13.0,63.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
0.0,7.0,8.0,0.0,2.0,0.0,11.0,18.0,13.0,137.0
1.0,102.0,13.0,2.0,62.0,2.0,10.0,249.0,101.0,509.0
5.0,538.0,76.0,9.0,213.0,8.0,35.0,1233.0,569.0,1765.0
6.0,109.0,37.0,2.0,60.0,0.0,17.0,450.0,206.0,911.0
0.0,2.0,1.0,0.0,3.0,0.0,2.0,10.0,8.0,12.0
0.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0,53.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0.0,6.0,2.0,0.0,3.0,0.0,0.0,15.0,7.0,29.0
0.0,3.0,7.0,1.0,8.0,0.0,3.0,182.0,23.0,47.0
0.0,17.0,2.0,1.0,7.0,0.0,2.0,44.0,9.0,135.0
0.0,265.0,2.0,0.0,1.0,0.0,0.0,7.0,14.0,522.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,1.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,6.0
0.0,12.0,5.0,0.0,8.0,0.0,0.0,18.0,13.0,95.0
22.0,2087.0,98.0,13.0,383.0,38.0,221.0,1523.0,845.0,5335.0
0.0,45.0,7.0,2.0,19.0,0.0,11.0,51.0,22.0,121.0
2.0,21.0,5.0,1.0,8.0,0.0,1.0,45.0,12.0,52.0
0.0,2.0,4.0,0.0,0.0,0.0,3.0,14.0,8.0,28.0
0.0,7.0,3.0,1.0,8.0,0.0,3.0,46.0,41.0,41.0
65.0,3373.0,581.0,106.0,1848.0,63.0,201.0,4714.0,1715.0,8842.0
0.0,3.0,3.0,0.0,2.0,0.0,2.0,14.0,17.0,125.0
0.0,5.0,1.0,0.0,3.0,0.0,0.0,5.0,6.0,31.0
1.0,2.0,3.0,0.0,1.0,0.0,1.0,10.0,9.0,8.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,6.0,64.0
0.0,4.0,5.0,0.0,1.0,0.0,1.0,8.0,5.0,62.0
11.0,994.0,90.0,17.0,408.0,13.0,30.0,1419.0,1142.0,5194.0
1.0,15.0,5.0,0.0,9.0,0.0,7.0,141.0,44.0,94.0
0.0,59.0,5.0,0.0,23.0,0.0,2.0,53.0,30.0,407.0
0.0,0.0,2.0,0.0,1.0,0.0,1.0,15.0,11.0,7.0
0.0,4.0,4.0,0.0,4.0,0.0,2.0,34.0,31.0,39.0
0.0,7.0,2.0,1.0,1.0,0.0,0.0,22.0,16.0,139.0
2.0,162.0,47.0,6.0,117.0,2.0,27.0,460.0,585.0,1143.0
0.0,9.0,6.0,0.0,2.0,0.0,2.0,13.0,11.0,49.0
2.0,257.0,28.0,5.0,101.0,1.0,9.0,423.0,171.0,848.0
7.0,340.0,51.0,20.0,176.0,6.0,30.0,659.0,230.0,1266.0
2.0,18.0,1.0,0.0,3.0,1.0,0.0,9.0,8.0,19.0
0.0,10.0,6.0,0.0,1.0,0.0,3.0,11.0,9.0,29.0
0.0,5.0,6.0,0.0,6.0,0.0,3.0,28.0,9.0,20.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.0,1037.0,135.0,16.0,522.0,4.0,49.0,1520.0,591.0,3727.0
4.0,30.0,5.0,2.0,22.0,1.0,5.0,45.0,21.0,83.0
0.0,21.0,0.0,0.0,4.0,1.0,4.0,53.0,13.0,153.0
0.0,10.0,9.0,2.0,8.0,0.0,8.0,92.0,136.0,143.0
0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,7.0
1.0,25.0,2.0,0.0,4.0,0.0,2.0,16.0,6.0,65.0
0.0,108.0,25.0,7.0,62.0,2.0,5.0,192.0,83.0,342.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
1.0,5.0,4.0,0.0,0.0,0.0,2.0,152.0,6.0,30.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,11.0,27.0
0.0,190.0,14.0,0.0,23.0,0.0,2.0,296.0,98.0,412.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,2.0,4.0,0.0,1.0,0.0,2.0,5.0,6.0,45.0
0.0,6.0,18.0,0.0,16.0,0.0,3.0,182.0,378.0,47.0
0.0,3.0,0.0,1.0,3.0,0.0,2.0,12.0,6.0,9.0
0.0,4.0,1.0,0.0,4.0,0.0,3.0,58.0,27.0,41.0
0.0,1.0,2.0,0.0,5.0,0.0,2.0,22.0,6.0,50.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
0.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,1.0,13.0
1.0,68.0,11.0,1.0,35.0,0.0,6.0,93.0,26.0,249.0
0.0,65.0,13.0,2.0,41.0,0.0,9.0,193.0,86.0,238.0
1.0,73.0,20.0,1.0,44.0,0.0,25.0,742.0,221.0,829.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,3.0,4.0,0.0,1.0,1.0,3.0,5.0,2.0,8.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.0,317.0,47.0,27.0,94.0,4.0,19.0,968.0,911.0,1299.0
2.0,95.0,15.0,5.0,73.0,1.0,8.0,248.0,90.0,515.0
0.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,2.0,12.0
0.0,2.0,3.0,0.0,20.0,0.0,9.0,29.0,12.0,65.0
0.0,3.0,3.0,0.0,1.0,1.0,1.0,9.0,9.0,7.0
0.0,3.0,1.0,0.0,5.0,0.0,1.0,11.0,5.0,65.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2.0,257.0,28.0,5.0,101.0,1.0,9.0,423.0,171.0,848.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,22.0
0.0,5.0,1.0,0.0,4.0,0.0,1.0,13.0,4.0,35.0
0.0,10.0,0.0,0.0,5.0,0.0,2.0,84.0,13.0,60.0
0.0,1.0,2.0,0.0,2.0,0.0,3.0,5.0,2.0,16.0
0.0,4.0,4.0,0.0,4.0,0.0,2.0,41.0,32.0,61.0
0.0,10.0,7.0,0.0,23.0,0.0,9.0,88.0,141.0,45.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
0.0,9.0,6.0,2.0,2.0,0.0,2.0,8.0,15.0,40.0
1.0,1044.0,137.0,16.0,532.0,4.0,48.0,1521.0,593.0,3706.0
0.0,11.0,4.0,1.0,9.0,0.0,2.0,42.0,47.0,166.0
0.0,2.0,1.0,0.0,3.0,0.0,2.0,10.0,8.0,12.0
0.0,2.0,8.0,0.0,2.0,0.0,1.0,9.0,8.0,6.0
0.0,23.0,0.0,0.0,2.0,0.0,4.0,44.0,7.0,147.0
0.0,9.0,5.0,0.0,8.0,0.0,3.0,55.0,79.0,48.0
0.0,4.0,5.0,0.0,1.0,0.0,2.0,7.0,9.0,103.0
0.0,29.0,5.0,1.0,9.0,0.0,3.0,39.0,29.0,74.0
1.0,55.0,6.0,0.0,18.0,1.0,7.0,58.0,30.0,127.0
5.0,242.0,47.0,7.0,151.0,4.0,20.0,528.0,180.0,1002.0
0.0,2.0,0.0,0.0,0.0,0.0,3.0,229.0,191.0,274.0
38.0,2025.0,326.0,67.0,1118.0,34.0,129.0,2881.0,1158.0,5295.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,7.0,3.0,1.0,2.0,0.0,3.0,4.0,6.0,29.0
0.0,18.0,1.0,0.0,2.0,0.0,2.0,48.0,16.0,160.0
6.0,251.0,52.0,10.0,159.0,6.0,21.0,384.0,142.0,716.0
0.0,23.0,3.0,0.0,4.0,0.0,0.0,14.0,12.0,120.0
0.0,2.0,7.0,0.0,5.0,0.0,3.0,33.0,7.0,25.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,65.0,1.0,0.0,9.0,1.0,3.0,32.0,16.0,227.0
0.0,17.0,7.0,0.0,9.0,0.0,1.0,21.0,17.0,44.0
0.0,1.0,2.0,0.0,4.0,0.0,3.0,12.0,27.0,11.0
0.0,99.0,34.0,3.0,53.0,2.0,27.0,517.0,257.0,1921.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,3.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,13.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,22.0,3.0,0.0,11.0,0.0,1.0,67.0,35.0,91.0
0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0
1.0,78.0,23.0,7.0,52.0,1.0,14.0,130.0,48.0,289.0
0.0,1.0,7.0,0.0,6.0,1.0,3.0,35.0,7.0,19.0
0.0,75.0,19.0,1.0,54.0,0.0,11.0,158.0,124.0,1164.0
6.0,335.0,46.0,11.0,164.0,5.0,20.0,608.0,188.0,1175.0
0.0,5.0,4.0,0.0,2.0,0.0,3.0,12.0,7.0,9.0
0.0,7.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,32.0
0.0,3.0,2.0,0.0,5.0,0.0,3.0,58.0,28.0,39.0
0.0,4.0,6.0,0.0,1.0,0.0,2.0,8.0,9.0,25.0
0.0,6.0,1.0,0.0,2.0,0.0,0.0,12.0,3.0,26.0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,8.0,57.0
1.0,81.0,15.0,3.0,33.0,3.0,11.0,168.0,111.0,947.0
0.0,15.0,2.0,1.0,4.0,1.0,2.0,51.0,7.0,145.0
2.0,21.0,5.0,1.0,8.0,0.0,1.0,45.0,12.0,52.0
0.0,70.0,1.0,0.0,11.0,1.0,3.0,44.0,20.0,201.0
2.0,21.0,5.0,1.0,8.0,0.0,1.0,45.0,12.0,52.0
77.0,3580.0,614.0,135.0,2012.0,68.0,264.0,5957.0,1934.0,9813.0
0.0,2.0,0.0,0.0,3.0,0.0,4.0,47.0,24.0,69.0
0.0,2.0,2.0,1.0,6.0,0.0,4.0,60.0,27.0,39.0
0.0,13.0,15.0,1.0,18.0,1.0,16.0,296.0,128.0,329.0
0.0,17.0,7.0,0.0,2.0,0.0,5.0,8.0,14.0,103.0
0.0,4.0,7.0,0.0,2.0,0.0,2.0,8.0,10.0,34.0
3.0,127.0,14.0,4.0,57.0,1.0,8.0,209.0,69.0,461.0
0.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,1.0,5.0
6.0,320.0,43.0,11.0,409.0,4.0,19.0,934.0,241.0,1633.0
0.0,9.0,2.0,0.0,1.0,0.0,1.0,15.0,7.0,21.0
3.0,254.0,45.0,10.0,151.0,5.0,16.0,561.0,177.0,975.0
4.0,73.0,9.0,2.0,36.0,0.0,6.0,100.0,27.0,260.0
60.0,2889.0,494.0,106.0,1487.0,49.0,195.0,4135.0,1473.0,7296.0
32.0,1691.0,292.0,47.0,933.0,25.0,119.0,2335.0,769.0,4442.0
9.0,311.0,61.0,12.0,147.0,6.0,19.0,577.0,210.0,1044.0
1.0,0.0,4.0,0.0,18.0,0.0,44.0,1356.0,240.0,1515.0
5.0,124.0,35.0,10.0,84.0,2.0,18.0,211.0,91.0,415.0
0.0,1.0,2.0,0.0,4.0,0.0,2.0,36.0,33.0,46.0
0.0,2.0,8.0,0.0,29.0,0.0,6.0,25.0,14.0,39.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,9.0,11.0
0.0,4.0,4.0,0.0,4.0,0.0,2.0,43.0,32.0,66.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0
0.0,16.0,5.0,0.0,11.0,0.0,2.0,47.0,30.0,78.0
5.0,1043.0,126.0,18.0,487.0,5.0,44.0,1484.0,646.0,3945.0
0.0,4.0,2.0,0.0,3.0,0.0,2.0,16.0,15.0,31.0
0.0,3.0,1.0,0.0,5.0,0.0,1.0,11.0,5.0,65.0
1.0,325.0,137.0,5.0,150.0,10.0,11.0,162.0,95.0,1180.0
0.0,16.0,1.0,0.0,2.0,0.0,0.0,14.0,8.0,90.0
0.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0
0.0,1.0,4.0,0.0,1.0,0.0,1.0,8.0,6.0,58.0
0.0,372.0,7.0,0.0,6.0,0.0,5.0,26.0,35.0,150.0
2.0,229.0,41.0,12.0,174.0,6.0,14.0,406.0,110.0,690.0
0.0,7.0,6.0,0.0,2.0,0.0,2.0,12.0,16.0,31.0
0.0,0.0,5.0,0.0,0.0,0.0,2.0,12.0,15.0,16.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,13.0,15.0,14.0
0.0,5.0,6.0,0.0,1.0,0.0,2.0,9.0,9.0,19.0
0.0,6.0,4.0,0.0,0.0,0.0,1.0,11.0,5.0,60.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0
0.0,4.0,2.0,0.0,6.0,0.0,0.0,3.0,7.0,70.0
0.0,6.0,6.0,0.0,2.0,0.0,2.0,8.0,9.0,27.0
0.0,68.0,3.0,0.0,9.0,0.0,2.0,37.0,12.0,187.0
0.0,6.0,4.0,0.0,1.0,0.0,4.0,11.0,23.0,8.0
16.0,784.0,149.0,27.0,662.0,18.0,92.0,2122.0,2994.0,4562.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,46.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
0.0,20.0,10.0,1.0,19.0,0.0,8.0,203.0,129.0,229.0
2.0,124.0,33.0,8.0,94.0,3.0,28.0,441.0,406.0,727.0
0.0,1.0,2.0,0.0,3.0,0.0,2.0,52.0,27.0,40.0
0.0,6.0,3.0,0.0,1.0,0.0,3.0,4.0,9.0,18.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,4.0,3.0,0.0,1.0,0.0,4.0,14.0,15.0,102.0
0.0,18.0,6.0,0.0,19.0,0.0,4.0,43.0,24.0,89.0
0.0,5.0,4.0,0.0,2.0,0.0,3.0,6.0,1.0,10.0
4.0,148.0,27.0,5.0,111.0,2.0,22.0,293.0,129.0,2264.0
0.0,1.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,6.0
0.0,7.0,6.0,0.0,2.0,0.0,2.0,11.0,9.0,53.0
0.0,3.0,6.0,0.0,10.0,0.0,10.0,46.0,45.0,97.0
0.0,3.0,0.0,1.0,3.0,0.0,2.0,12.0,6.0,9.0
0.0,16.0,4.0,0.0,5.0,0.0,0.0,7.0,7.0,79.0
0.0,13.0,4.0,0.0,4.0,0.0,0.0,23.0,14.0,47.0
0.0,102.0,6.0,24.0,16.0,0.0,0.0,174.0,171.0,472.0
0.0,3.0,3.0,0.0,2.0,0.0,4.0,5.0,0.0,10.0
0.0,3.0,3.0,0.0,22.0,0.0,9.0,28.0,12.0,63.0
0.0,1.0,4.0,0.0,1.0,0.0,3.0,12.0,16.0,14.0
2.0,158.0,43.0,17.0,98.0,3.0,15.0,536.0,173.0,822.0
0.0,8.0,5.0,0.0,7.0,1.0,0.0,20.0,10.0,47.0
7.0,81.0,58.0,13.0,201.0,18.0,34.0,975.0,438.0,1864.0
3.0,642.0,68.0,9.0,138.0,7.0,103.0,366.0,375.0,2016.0
6.0,278.0,47.0,11.0,143.0,5.0,17.0,438.0,153.0,899.0
1.0,4.0,1.0,0.0,6.0,0.0,3.0,6.0,2.0,40.0
1.0,84.0,3.0,3.0,19.0,0.0,5.0,57.0,45.0,549.0
0.0,1.0,2.0,0.0,6.0,0.0,2.0,36.0,34.0,41.0
2.0,285.0,56.0,4.0,137.0,3.0,39.0,479.0,303.0,2058.0
0.0,5.0,7.0,0.0,1.0,0.0,2.0,17.0,14.0,43.0
0.0,8.0,6.0,0.0,3.0,0.0,2.0,15.0,12.0,43.0
0.0,2.0,8.0,0.0,1.0,0.0,1.0,10.0,7.0,9.0
0.0,44.0,9.0,1.0,28.0,2.0,10.0,70.0,21.0,101.0
0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
0.0,6.0,6.0,0.0,6.0,0.0,3.0,28.0,7.0,18.0
1.0,78.0,23.0,7.0,52.0,1.0,14.0,131.0,48.0,289.0
0.0,5.0,1.0,0.0,4.0,0.0,1.0,13.0,4.0,35.0
3.0,45.0,8.0,0.0,28.0,0.0,3.0,71.0,22.0,136.0
1.0,78.0,23.0,7.0,52.0,1.0,14.0,131.0,48.0,289.0
0.0,56.0,11.0,0.0,33.0,1.0,3.0,47.0,59.0,304.0
0.0,4.0,2.0,0.0,0.0,0.0,3.0,8.0,5.0,63.0
1.0,0.0,3.0,0.0,16.0,0.0,28.0,990.0,182.0,1119.0
0.0,5.0,6.0,0.0,2.0,0.0,2.0,13.0,9.0,28.0
5.0,1054.0,126.0,19.0,484.0,5.0,42.0,1470.0,637.0,3980.0
3.0,124.0,14.0,4.0,57.0,2.0,8.0,211.0,70.0,464.0
7.0,249.0,51.0,9.0,141.0,4.0,22.0,580.0,160.0,886.0
0.0,2.0,3.0,0.0,19.0,0.0,4.0,61.0,34.0,48.0
0.0,2.0,4.0,0.0,3.0,0.0,1.0,8.0,8.0,6.0
0.0,706.0,58.0,2.0,91.0,3.0,45.0,508.0,312.0,1472.0
1.0,66.0,12.0,1.0,34.0,0.0,2.0,66.0,29.0,135.0
0.0,3.0,4.0,0.0,3.0,0.0,3.0,6.0,7.0,12.0
0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,12.0
2.0,257.0,28.0,5.0,101.0,1.0,9.0,423.0,171.0,848.0
0.0,2.0,1.0,0.0,4.0,0.0,4.0,61.0,27.0,40.0
0.0,1.0,4.0,0.0,2.0,0.0,2.0,19.0,20.0,105.0
0.0,1.0,2.0,0.0,3.0,0.0,3.0,35.0,7.0,45.0
0.0,29.0,4.0,0.0,15.0,1.0,3.0,43.0,22.0,91.0
4.0,236.0,204.0,10.0,348.0,0.0,110.0,2785.0,746.0,2904.0
0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,6.0,29.0
0.0,9.0,13.0,0.0,4.0,0.0,6.0,27.0,26.0,238.0
0.0,6.0,6.0,0.0,4.0,0.0,2.0,15.0,11.0,36.0
